pr_author_login,pr_author_name,pr_notice_time,pr_review_time,pr_changed_files,pr_LOC,pr_reviewers,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_create_time,repo_external_contribution,repo_team_size,user_followers,user_dev_time,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
yossigo,Yossi Gottlieb,0,0,1,8,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
gavrie,Gavrie Philipson,0,0,1,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,20,4080,6.01,0.0,0,0,0.9983361064891847
hwware,Wen Hui,6,0,1,4,"{'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
trevor211,WuYunlong,0,0,3,25,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
nykolaslima,Nykolas Laurentino de Lima,4,0,2,44,"{'Nykolas Laurentino de Lima', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",0,6,1,50279,4511,0.6185697153316922,186,63,3575,0.01,0.0,0,1,0.0
ShooterIT,Wang Yuan,0,0,2,13,{'Oran Agra'},2,2,3,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
oranagra,Oran Agra,0,1,2,42,{'Yossi Gottlieb'},1,0,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
ShooterIT,Wang Yuan,0,0,1,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
jonahharris,Jonah H. Harris,102,2,4,754,"{'Jonah H. Harris', 'Unknown', 'Itamar Haber', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb'}",14,16,15,50279,4511,0.6185697153316922,186,28,4193,11.01,1.0,0,1,0.9082652134423251
CaoZB,caozb,0,2,1,11,{'Oran Agra'},5,3,6,50279,4511,0.6185697153316922,186,4,2298,0.01,0.0,0,1,0.0
trevor211,WuYunlong,0,0,1,11,"{'Oran Agra', 'WuYunlong'}",0,2,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
oranagra,Oran Agra,0,5,1,4,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,2,7,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
trevor211,WuYunlong,0,0,1,6,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
devnexen,David CARLIER,0,0,3,75,"{'Oran Agra', 'David CARLIER'}",1,2,2,50279,4511,0.6185697153316922,186,63,2948,60.01,0.0,0,0,0.7665389101816364
yossigo,Yossi Gottlieb,0,0,2,17,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
hwware,Wen Hui,0,0,1,54,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
ashtul,Ariel Shtul,0,0,3,22,"{'Ariel Shtul', 'Oran Agra'}",4,11,5,50279,4511,0.6185697153316922,186,16,1019,34.01,2.0,0,1,0.8232872684504557
ushachar,Uri Shachar,3,1,1,96,"{'Oran Agra', 'Uri Shachar', 'Yossi Gottlieb'}",0,10,1,50279,4511,0.6185697153316922,186,2,2480,2.01,2.0,0,0,0.9950248756218907
oranagra,Oran Agra,0,0,1,2,{'Yossi Gottlieb'},1,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,1,1,6,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
ShooterIT,Wang Yuan,1,1,2,95,"{'Oran Agra', 'Wang Yuan'}",1,4,2,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
trevor211,WuYunlong,0,2,4,16,{'Oran Agra'},0,1,2,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
zhouyixiang,yixiang,0,4,2,10,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,3,3273,0.01,0.0,0,0,0.0
devnexen,David CARLIER,0,1,1,7,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,63,2948,60.01,0.0,0,0,0.7665389101816364
oranagra,Oran Agra,51,28,51,2559,"{'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",4,12,7,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
daidaotong,Daniel Dai,3,0,2,7,"{'Oran Agra', 'Daniel Dai', 'Wang Yuan'}",2,2,2,50279,4511,0.6185697153316922,186,1,2215,0.01,0.0,0,1,0.0
hwware,Wen Hui,3,0,5,52,"{'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",0,0,2,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
oranagra,Oran Agra,0,0,2,16,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
trevor211,WuYunlong,0,1,5,47,"{'Oran Agra', 'WuYunlong'}",1,3,2,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
trevor211,WuYunlong,0,0,1,1,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
hwware,Wen Hui,0,0,1,1,"{'Oran Agra', 'WuYunlong'}",0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
yangbodong22011,Yang Bodong,9,0,5,209,"{'Unknown', 'Itamar Haber', 'Yang Bodong', 'zhaozhao.zz', 'Oran Agra', 'Madelyn Olson'}",1,18,2,50279,4511,0.6185697153316922,186,78,2219,5.01,1.0,0,0,0.5988023952095809
oranagra,Oran Agra,0,0,1,1,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,1,16,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yoonghm,YoongHM,0,9,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,9,3020,0.01,0.0,0,1,0.0
yoonghm,YoongHM,0,9,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,9,3020,0.01,0.0,0,1,0.0
yoonghm,YoongHM,0,18,5,12,"{'Oran Agra', 'Yossi Gottlieb'}",2,0,6,50279,4511,0.6185697153316922,186,9,3020,0.01,0.0,0,1,0.0
oranagra,Oran Agra,9,0,8,46,"{'Unknown', 'Yossi Gottlieb', 'Itamar Haber', 'Oran Agra'}",1,3,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
ShooterIT,Wang Yuan,0,0,1,1,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
oranagra,Oran Agra,0,0,1,4,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,1,3,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,36,1082,"{'zhaozhao.zz', 'Yossi Gottlieb'}",2,0,31,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,80,860,"{'Yossi Gottlieb', 'Itamar Haber'}",1,2,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yossigo,Yossi Gottlieb,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,0,0,1,2,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yossigo,Yossi Gottlieb,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
yossigo,Yossi Gottlieb,0,0,3,27,{'Oran Agra'},1,3,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
eliblight,Eran Liberty,0,0,3,62,"{'Eran Liberty', 'Oran Agra'}",1,2,6,50279,4511,0.6185697153316922,186,1,2654,0.01,0.0,0,0,0.0
yangbodong22011,Yang Bodong,0,0,2,41,"{'Oran Agra', 'Yang Bodong'}",0,4,1,50279,4511,0.6185697153316922,186,78,2219,5.01,1.0,0,0,0.5988023952095809
yossigo,Yossi Gottlieb,0,0,6,49,{'Oran Agra'},1,2,2,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
ShooterIT,Wang Yuan,0,8,6,90,"{'Oran Agra', 'Yossi Gottlieb', 'Wang Yuan'}",2,14,2,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
yossigo,Yossi Gottlieb,0,0,1,3,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,0,0,1,18,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yangbodong22011,Yang Bodong,0,0,2,13,{'Oran Agra'},1,0,2,50279,4511,0.6185697153316922,186,78,2219,5.01,1.0,0,0,0.5988023952095809
yossigo,Yossi Gottlieb,0,0,1,5,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,0,0,1,84,{'Yossi Gottlieb'},1,0,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,1,2,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yossigo,Yossi Gottlieb,0,0,1,43,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
pjambet,Pierre Jambet,0,0,1,2,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,39,3764,1.01,0.0,0,1,0.9900990099009901
oranagra,Oran Agra,0,0,1,8,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,3,7,152,{'Yossi Gottlieb'},1,1,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,1,2,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
swilly22,Roi Lipman,7,0,7,123,"{'Unknown', 'Itamar Haber', 'zhaozhao.zz', 'Oran Agra', 'Yossi Gottlieb'}",1,8,2,50279,4511,0.6185697153316922,186,58,3199,18.009999999999998,0.0,0,0,0.9994447529150473
yossigo,Yossi Gottlieb,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
yossigo,Yossi Gottlieb,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
literakl,Leoš Literák,0,0,1,5,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,4,2753,12.01,0.0,0,0,0.9991673605328892
oranagra,Oran Agra,2,3,7,289,"{'Unknown', 'Yossi Gottlieb'}",0,2,6,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,2,1,10,169,"{'Madelyn Olson', 'Unknown', 'Oran Agra'}",1,11,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,2,4,3,106,"{'Unknown', 'Yossi Gottlieb', 'Oran Agra'}",0,2,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yossigo,Yossi Gottlieb,0,0,1,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,0,3,63,2339,"{'Madelyn Olson', 'Yossi Gottlieb'}",0,2,72,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,4,65,"{'Unknown', 'Yossi Gottlieb'}",0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,1,53,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
ShooterIT,Wang Yuan,19,3,13,327,"{'Uri Shachar', 'Itamar Haber', 'Oran Agra', 'John Sully', 'Madelyn Olson', 'Yossi Gottlieb', 'Wang Yuan'}",9,27,9,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
ShooterIT,Wang Yuan,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
ShooterIT,Wang Yuan,0,0,1,5,{'Oran Agra'},1,0,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
yossigo,Yossi Gottlieb,0,0,1,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
valentinogeron,Valentino Geron,3,0,2,59,{'Oran Agra'},0,2,1,50279,4511,0.6185697153316922,186,0,1203,0.01,0.0,0,0,0.0
yossigo,Yossi Gottlieb,0,1,3,10,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
hwware,Wen Hui,0,0,1,7,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
hwware,Wen Hui,0,0,1,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
oranagra,Oran Agra,2,3,6,98,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
valentinogeron,Valentino Geron,2,0,3,12,{'Oran Agra'},1,1,2,50279,4511,0.6185697153316922,186,0,1203,0.01,0.0,0,0,0.0
huangzhw,Huang Zhw,0,0,1,4,{'Oran Agra'},0,0,2,50279,4511,0.6185697153316922,186,11,3107,21.009999999999998,17.0,0,1,0.6187529747739172
nmvk,Raghav Muddur,0,0,1,2,{'Madelyn Olson'},0,0,1,50279,4511,0.6185697153316922,186,9,3383,10.01,0.0,0,1,0.999000999000999
ShooterIT,Wang Yuan,0,0,1,2,{'Oran Agra'},1,1,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
madolson,Madelyn Olson,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
yangbodong22011,Yang Bodong,1,0,4,38,"{'Madelyn Olson', 'Oran Agra', 'Yang Bodong'}",1,3,2,50279,4511,0.6185697153316922,186,78,2219,5.01,1.0,0,0,0.5988023952095809
oranagra,Oran Agra,0,0,1,3,{'Madelyn Olson'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
hwware,Wen Hui,0,0,1,3,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
oranagra,Oran Agra,0,0,1,6,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yossigo,Yossi Gottlieb,0,0,6,83,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
yossigo,Yossi Gottlieb,0,0,2,31,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
michael-grunder,Michael Grunder,0,0,13,1350,{'Oran Agra'},0,0,3,50279,4511,0.6185697153316922,186,98,3918,13.01,0.0,0,1,0.9992313604919293
JimB123,Jim Brunner,33,0,7,260,"{'Jim Brunner', 'Itamar Haber', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb'}",3,8,4,50279,4511,0.6185697153316922,186,1,2664,0.01,0.0,0,1,0.0
hwware,Wen Hui,6,0,2,4,"{'Madelyn Olson', 'Wen Hui'}",0,2,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
pingfan108,pingfan108,0,0,2,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,1,1261,0.01,0.0,0,1,0.0
yossigo,Yossi Gottlieb,0,0,1,7,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
trevor211,WuYunlong,0,0,1,2,{'Madelyn Olson'},0,0,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
JimB123,Jim Brunner,16,1,8,369,"{'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb', 'Jim Brunner'}",0,7,2,50279,4511,0.6185697153316922,186,1,2664,0.01,0.0,0,1,0.0
itamarhaber,Itamar Haber,0,0,1,6,{'Madelyn Olson'},0,0,1,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
yoonghm,YoongHM,0,1,1,2,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,9,3020,0.01,0.0,0,1,0.0
2hamed,Hamed Momeni,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,99,3866,0.01,0.0,0,0,0.0
oranagra,Oran Agra,0,0,1,28,"{'Oran Agra', 'Yossi Gottlieb'}",0,2,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
madolson,Madelyn Olson,3,0,9,102,"{'Madelyn Olson', 'Oran Agra', 'zhaozhao.zz'}",1,2,2,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
yangbodong22011,Yang Bodong,2,0,5,37,"{'Madelyn Olson', 'Oran Agra', 'Yang Bodong'}",1,3,2,50279,4511,0.6185697153316922,186,78,2219,5.01,1.0,0,0,0.5988023952095809
hwware,Wen Hui,0,0,1,1,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
ShooterIT,Wang Yuan,4,0,1,18,"{'zhaozhao.zz', 'Itamar Haber', 'filipe oliveira', 'Wang Yuan'}",1,4,2,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
TysonAndre,Tyson Andre,3,1,5,60,"{'Madelyn Olson', 'Oran Agra', 'zhaozhao.zz'}",0,2,1,50279,4511,0.6185697153316922,186,78,3316,56.01,0.0,0,1,0.8569898232458489
meierfra-ergon,Frank Meier,0,0,1,8,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,0,1133,0.01,0.0,0,0,0.0
meierfra-ergon,Frank Meier,0,1,1,24,{'Oran Agra'},1,0,2,50279,4511,0.6185697153316922,186,0,1133,0.01,0.0,0,0,0.0
michael-grunder,Michael Grunder,3,1,47,3103,"{'Michael Grunder', 'Oran Agra', 'Yossi Gottlieb'}",4,3,4,50279,4511,0.6185697153316922,186,98,3918,13.01,0.0,0,1,0.9992313604919293
oranagra,Oran Agra,0,2,1,4,{'Madelyn Olson'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
filipecosta90,filipe oliveira,0,24,10,2181,{'Itamar Haber'},3,0,4,50279,4511,0.6185697153316922,186,78,2826,42.01,2.0,0,1,0.8569388240895025
yossigo,Yossi Gottlieb,0,0,1,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
TysonAndre,Tyson Andre,4,0,5,78,"{'Tyson Andre', 'Oran Agra', 'Itamar Haber', 'Madelyn Olson'}",2,7,3,50279,4511,0.6185697153316922,186,78,3316,56.01,0.0,0,1,0.8569898232458489
fayadexinqing,fayadexinqing,3,4,1,5,"{'Madelyn Olson', 'WuYunlong', 'fayadexinqing'}",0,3,1,50279,4511,0.6185697153316922,186,3,1334,0.01,0.0,0,1,0.0
oranagra,Oran Agra,0,1,1,13,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
Harvey-Liu,HarveyLiu,0,13,2,4,{'Oran Agra'},3,0,4,50279,4511,0.6185697153316922,186,2,1974,0.01,0.0,0,1,0.0
trevor211,WuYunlong,0,0,1,1,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
oranagra,Oran Agra,7,0,5,317,"{'Unknown', 'Yossi Gottlieb', 'Oran Agra'}",1,8,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,1,2,24,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yossigo,Yossi Gottlieb,0,0,1,54,{'Oran Agra'},2,1,3,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
hwware,Wen Hui,10,0,1,28,"{'Madelyn Olson', 'Itamar Haber', 'Wen Hui'}",0,3,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
yossigo,Yossi Gottlieb,0,0,1,5,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
MeirShpilraien,Meir Shpilraien (Spielrein),3,8,4,91,"{'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",2,2,3,50279,4511,0.6185697153316922,186,9,1547,20.009999999999998,1.0,0,0,0.8995502248875563
yossigo,Yossi Gottlieb,0,0,4,54,"{'Oran Agra', 'Yossi Gottlieb', 'mrpre'}",2,4,3,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,0,0,1,4,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yossigo,Yossi Gottlieb,0,0,2,9,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,0,0,3,72,"{'Oran Agra', 'Yossi Gottlieb'}",0,2,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
fayadexinqing,fayadexinqing,2,0,1,3,"{'Madelyn Olson', 'WuYunlong', 'fayadexinqing'}",0,2,1,50279,4511,0.6185697153316922,186,3,1334,0.01,0.0,0,1,0.0
soloestoy,zhaozhao.zz,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,151,1673,4.01,3.0,1,1,0.7481296758104738
hwware,Wen Hui,3,2,1,1,{'Oran Agra'},1,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
mykhailopylyp,Mykhailo Pylyp,5,46,3,28,{'Yossi Gottlieb'},1,1,2,50279,4511,0.6185697153316922,186,3,1995,13.01,0.0,0,0,0.8455034588777863
oranagra,Oran Agra,0,0,1,22,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,1,9,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
sgc109,Sungho Hwang,0,0,1,2,{'Oran Agra'},1,0,2,50279,4511,0.6185697153316922,186,45,2595,3.01,0.0,0,1,0.0
oranagra,Oran Agra,0,0,1,3,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yossigo,Yossi Gottlieb,0,0,1,49,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,0,0,2,4,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
remicollet,Remi Collet,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,404,4100,39.01,0.0,0,0,0.6408613176108691
madolson,Madelyn Olson,0,0,1,1,"{'zhaozhao.zz', 'Oran Agra'}",0,0,1,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
trevor211,WuYunlong,0,0,1,3,{'Oran Agra'},1,1,2,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
trevor211,WuYunlong,0,0,1,12,"{'Oran Agra', 'WuYunlong'}",0,3,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
soloestoy,zhaozhao.zz,0,0,1,1,"{'Oran Agra', 'Yossi Gottlieb'}",0,0,1,50279,4511,0.6185697153316922,186,151,1673,4.01,3.0,1,1,0.7481296758104738
oranagra,Oran Agra,1,0,65,1812,"{'zhaozhao.zz', 'Madelyn Olson', 'Yossi Gottlieb', 'Itamar Haber'}",0,0,56,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
MeirShpilraien,Meir Shpilraien (Spielrein),3,0,8,139,"{'Meir Shpilraien (Spielrein)', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",5,5,6,50279,4511,0.6185697153316922,186,9,1547,20.009999999999998,1.0,0,0,0.8995502248875563
oranagra,Oran Agra,0,0,1,6,{'Yossi Gottlieb'},0,1,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
ScottBrenner,Scott Brenner,0,1,2,20,{'Oran Agra'},1,0,2,50279,4511,0.6185697153316922,186,56,3958,33.01,0.0,0,0,0.9391093607997577
hwware,Wen Hui,0,3,4,82,{'Oran Agra'},0,1,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
itamarhaber,Itamar Haber,0,0,1,1,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
valentinogeron,Valentino Geron,21,48,6,214,"{'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",0,0,1,50279,4511,0.6185697153316922,186,0,1203,0.01,0.0,0,0,0.0
oranagra,Oran Agra,0,0,1,2,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,1,11,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
